,Date,Open,High,Low,Close,Adj Close,Volume,ic_a,ic_b
257,2015-10-16,8193.650391,8246.400391,8147.649901999999,8238.150391,8238.150391,156400.0,7951.2873535,8100.324951
258,2015-10-19,8262.549805,8283.049805,8239.200195,8275.049805,8275.049805,124500.0,7948.087402499999,8097.125
259,2015-10-20,8280.299805,8294.049805,8229.200195,8261.650391,8261.650391,155100.0,7948.087402499999,8097.125
260,2015-10-21,8258.349609,8294.400391,8217.150391,8251.700195,8251.700195,144800.0,7936.03747575,8097.125
261,2015-10-23,8308.25,8328.099609,8280.75,8295.450195,8295.450195,152000.0,7907.41247575,8097.125
262,2015-10-26,8333.650391,8336.299805,8252.049805,8260.549805,8260.549805,133900.0,7895.125,8097.125
263,2015-10-27,8230.349609,8241.950195,8217.049805,8232.900391,8232.900391,156700.0,7878.8125,8097.125
264,2015-10-28,8188.899901999999,8209.099609,8131.799805,8171.200195,8171.200195,188900.0,7880.87487775,8097.125
265,2015-10-29,8175.450195,8179.600098000001,8098.0,8111.75,8111.75,217500.0,7916.14990225,8097.125
266,2015-10-30,8123.549805,8146.100098000001,8044.399901999999,8065.799805,8065.799805,199500.0,7916.14990225,8097.125
267,2015-11-02,8054.549805,8060.700195,7995.600098000001,8050.799805,8050.799805,136100.0,7950.89990225,8097.125
268,2015-11-03,8086.350098000001,8100.350098000001,8031.75,8060.700195,8060.700195,132500.0,7949.6875,8097.125
269,2015-11-04,8104.899901999999,8116.100098000001,8027.299805,8040.200195,8040.200195,122100.0,7959.550048749999,8097.125
270,2015-11-05,8030.350098000001,8031.200195,7944.100098000001,7955.450195,7955.450195,132100.0,7954.77490225,8097.125
271,2015-11-06,7956.549805,8002.649901999999,7926.149901999999,7954.299805,7954.299805,219500.0,7901.975097500001,8097.125
272,2015-11-09,7788.25,7937.75,7771.700195,7915.200195,7915.200195,211800.0,7844.375,8097.125
273,2015-11-10,7877.600098000001,7885.100098000001,7772.850098000001,7783.350098000001,7783.350098000001,165200.0,7844.375,8097.125
274,2015-11-13,7762.450195,7775.100098000001,7730.899901999999,7762.25,7762.25,160900.0,7872.12499975,8097.125
275,2015-11-16,7732.950195,7838.850098000001,7714.149901999999,7806.600098000001,7806.600098000001,149500.0,7898.15014625,8097.125
276,2015-11-17,7848.75,7860.450195,7793.0,7837.549805,7837.549805,145000.0,7902.12499975,8097.125
277,2015-11-18,7823.149901999999,7843.399901999999,7725.049805,7731.799805,7731.799805,143600.0,7906.05004875,8080.5249025
278,2015-11-19,7788.5,7854.899901999999,7765.450195,7842.75,7842.75,132600.0,7923.77514625,8080.5249025
279,2015-11-20,7841.899901999999,7906.950195,7817.799805,7856.549805,7856.549805,151900.0,7929.92504875,8080.5249025
280,2015-11-23,7869.5,7877.5,7825.200195,7849.25,7849.25,127000.0,7975.75,8080.5249025
281,2015-11-24,7837.0,7870.350098000001,7812.649901999999,7831.600098000001,7831.600098000001,130600.0,7989.787475499999,8080.5249025
282,2015-11-26,7837.149901999999,7897.100098000001,7832.0,7883.799805,7883.799805,219800.0,8008.400024500001,8080.5249025
283,2015-11-27,7910.600098000001,7959.299805,7879.450195,7942.700195,7942.700195,150300.0,8030.22522,8080.5249025
284,2015-11-30,7936.25,7966.0,7922.799805,7935.25,7935.25,216300.0,8083.299927,8080.5249025
285,2015-12-01,7958.149901999999,7972.149901999999,7934.149901999999,7954.899901999999,7954.899901999999,138600.0,8088.799927,8080.5249025
286,2015-12-02,7976.700195,7979.299805,7910.799805,7931.350098000001,7931.350098000001,126300.0,8092.15026875,8080.5249025
287,2015-12-03,7902.299805,7912.299805,7853.299805,7864.149901999999,7864.149901999999,125700.0,8108.99987775,8080.5249025
288,2015-12-04,7817.600098000001,7821.399901999999,7775.700195,7781.899901999999,7781.899901999999,152500.0,8113.09997575,8080.5249025
289,2015-12-07,7816.549805,7825.399901999999,7746.049805,7765.399901999999,7765.399901999999,137600.0,8115.03747575,8047.875
290,2015-12-08,7738.5,7771.25,7685.450195,7701.700195,7701.700195,135100.0,8123.3999025,8035.0498045
291,2015-12-09,7695.5,7702.850098000001,7606.899901999999,7612.5,7612.5,140000.0,8115.449951250001,8035.0498045
292,2015-12-10,7643.299805,7691.950195,7610.0,7683.299805,7683.299805,140800.0,8102.04992675,8035.0498045
293,2015-12-11,7699.600098000001,7703.049805,7575.299805,7610.450195,7610.450195,167800.0,8089.84997575,8035.0498045
294,2015-12-14,7558.200195,7663.950195,7551.049805,7650.049805,7650.049805,148900.0,8089.84997575,8032.625
295,2015-12-15,7659.149901999999,7705.0,7625.100098000001,7700.899901999999,7700.899901999999,134300.0,8089.84997575,8029.9750975
296,2015-12-16,7725.25,7776.600098000001,7715.75,7750.899901999999,7750.899901999999,154300.0,8076.97497575,8020.4248045
297,2015-12-17,7783.049805,7852.899901999999,7737.549805,7844.350098000001,7844.350098000001,175900.0,8094.724975499999,7937.8999025
298,2015-12-18,7828.899901999999,7836.149901999999,7753.350098000001,7761.950195,7761.950195,191400.0,8022.1999510000005,7937.8999025
299,2015-12-21,7745.649901999999,7840.75,7733.450195,7834.450195,7834.450195,126300.0,8014.82507325,7937.8999025
300,2015-12-22,7829.399901999999,7846.299805,7776.850098000001,7786.100098000001,7786.100098000001,125700.0,7986.04992675,7937.8999025
301,2015-12-23,7830.450195,7871.450195,7826.100098000001,7865.950195,7865.950195,117900.0,7970.17492675,7937.8999025
302,2015-12-24,7888.75,7888.75,7835.5,7861.049805,7861.049805,93500.0,7970.17492675,7937.8999025
303,2015-12-28,7863.200195,7937.200195,7863.0,7925.149901999999,7925.149901999999,122900.0,7970.17492675,7937.8999025
304,2015-12-29,7929.200195,7942.149901999999,7902.75,7928.950195,7928.950195,113000.0,7948.949951,7937.8999025
305,2015-12-30,7938.600098000001,7944.75,7889.850098000001,7896.25,7896.25,106800.0,7941.8123777499995,7937.8999025
306,2015-12-31,7897.799805,7955.549805,7891.149901999999,7946.350098000001,7946.350098000001,150900.0,7925.587402249999,7937.8999025
308,2016-01-04,7924.549805,7937.549805,7781.100098000001,7791.299805,7791.299805,134700.0,7917.887451,7937.8999025
309,2016-01-05,7828.399901999999,7831.200195,7763.25,7784.649901999999,7784.649901999999,145200.0,7917.887451,7937.8999025
310,2016-01-06,7788.049805,7800.950195,7721.200195,7741.0,7741.0,147100.0,7930.9748535,7937.8999025
311,2016-01-07,7673.350098000001,7674.950195,7556.600098000001,7568.299805,7568.299805,188900.0,7935.374878,8007.3999025
312,2016-01-08,7611.649901999999,7634.100098000001,7581.049805,7601.350098000001,7601.350098000001,157400.0,7936.9123535,8007.3999025
313,2016-01-11,7527.450195,7605.100098000001,7494.350098000001,7563.850098000001,7563.850098000001,189000.0,7948.79992675,8013.75
314,2016-01-12,7587.200195,7588.299805,7487.799805,7510.299805,7510.299805,163900.0,7960.5998535,8013.75
315,2016-01-13,7557.899901999999,7590.950195,7425.799805,7562.399901999999,7562.399901999999,215200.0,7927.77502425,8013.75
316,2016-01-14,7467.399901999999,7604.799805,7443.799805,7536.799805,7536.799805,200800.0,7912.14978025,8013.75
317,2016-01-15,7561.649901999999,7566.5,7427.299805,7437.799805,7437.799805,197500.0,7882.45007325,8010.875
318,2016-01-18,7420.350098000001,7463.649901999999,7336.399901999999,7351.0,7351.0,233600.0,7834.79992675,7971.5998535
319,2016-01-19,7381.799805,7462.75,7364.149901999999,7435.100098000001,7435.100098000001,188300.0,7827.29992675,7971.5998535
320,2016-01-20,7357.0,7470.899901999999,7241.5,7309.299805,7309.299805,225600.0,7811.499878250001,7955.799805000001
321,2016-01-21,7376.649901999999,7398.700195,7250.0,7276.799805,7276.799805,240700.0,7799.374878250001,7943.674805000001
322,2016-01-22,7355.700195,7433.399901999999,7327.600098000001,7422.450195,7422.450195,229200.0,7761.399902499999,7943.674805000001
323,2016-01-25,7468.75,7487.149901999999,7421.200195,7436.149901999999,7436.149901999999,163200.0,7732.5373535,7943.674805000001
324,2016-01-27,7469.600098000001,7477.899901999999,7419.700195,7437.75,7437.75,187600.0,7733.574829249999,7943.674805000001
325,2016-01-28,7426.5,7468.850098000001,7409.600098000001,7424.649901999999,7424.649901999999,274500.0,7733.574829249999,7943.674805000001
326,2016-01-29,7413.350098000001,7575.649901999999,7402.799805,7563.549805,7563.549805,298700.0,7733.574829249999,7943.674805000001
327,2016-02-01,7589.5,7600.450195,7541.25,7555.950195,7555.950195,200400.0,7733.574829249999,7943.674805000001
328,2016-02-02,7566.649901999999,7576.299805,7428.049805,7455.549805,7455.549805,230200.0,7738.212402499999,7943.674805000001
329,2016-02-03,7392.450195,7419.399901999999,7350.299805,7361.799805,7361.799805,192000.0,7742.53735375,7943.674805000001
330,2016-02-04,7411.450195,7457.049805,7365.950195,7404.0,7404.0,222700.0,7773.162475749999,7943.674805000001
331,2016-02-05,7418.25,7503.149901999999,7406.649901999999,7489.100098000001,7489.100098000001,249800.0,7797.062378,7943.674805000001
332,2016-02-08,7489.700195,7512.549805,7363.200195,7387.25,7387.25,171500.0,7802.137451250001,7943.674805000001
333,2016-02-09,7303.950195,7323.450195,7275.149901999999,7298.200195,7298.200195,212100.0,7804.837402499999,7943.674805000001
334,2016-02-10,7264.299805,7271.850098000001,7177.75,7215.700195,7215.700195,246900.0,7804.837402499999,7943.674805000001
335,2016-02-11,7203.600098000001,7208.649901999999,6959.950195,6976.350098000001,6976.350098000001,292300.0,7812.28735375,7943.674805000001
336,2016-02-12,7023.649901999999,7034.799805,6869.0,6980.950195,6980.950195,333900.0,7801.774902499999,7943.674805000001
337,2016-02-15,7057.350098000001,7182.799805,7056.799805,7162.950195,7162.950195,354200.0,7760.624878250001,7943.674805000001
338,2016-02-16,7201.25,7204.649901999999,7037.700195,7048.25,7048.25,253800.0,7760.624878250001,7943.674805000001
339,2016-02-17,7058.850098000001,7123.700195,6960.649901999999,7108.450195,7108.450195,260000.0,7724.949951500001,7915.324951500001
340,2016-02-18,7177.399901999999,7215.100098000001,7127.850098000001,7191.75,7191.75,246700.0,7721.674805,7912.049805000001
341,2016-02-19,7170.549805,7226.850098000001,7145.950195,7210.75,7210.75,192300.0,7690.674805,7833.875
342,2016-02-22,7208.850098000001,7252.399901999999,7200.700195,7234.549805,7234.549805,154400.0,7686.174805,7817.449707
343,2016-02-23,7240.299805,7241.700195,7090.700195,7109.549805,7109.549805,194400.0,7659.587402499999,7802.699951500001
344,2016-02-24,7075.0,7090.799805,7009.75,7018.700195,7018.700195,199700.0,7607.324951,7741.25
345,2016-02-25,7029.850098000001,7034.200195,6961.399901999999,6970.600098000001,6970.600098000001,283100.0,7575.824951,7726.25
346,2016-02-26,7039.299805,7052.899901999999,6985.100098000001,7029.75,7029.75,206700.0,7518.162475749999,7678.800049
347,2016-02-29,7050.450195,7094.600098000001,6825.799805,6987.049805,6987.049805,473400.0,7510.912475749999,7678.800049
348,2016-03-01,7038.25,7235.5,7035.100098000001,7222.299805,7222.299805,275100.0,7510.837402499999,7636.350097500001
349,2016-03-02,7321.700195,7380.350098000001,7308.149901999999,7368.850098000001,7368.850098000001,338500.0,7510.837402499999,7622.074951
350,2016-03-03,7429.549805,7483.950195,7406.049805,7475.600098000001,7475.600098000001,278600.0,7510.837402499999,7610.399902499999
351,2016-03-04,7505.399901999999,7505.899901999999,7444.100098000001,7485.350098000001,7485.350098000001,281700.0,7501.26245125,7610.399902499999
352,2016-03-08,7486.399901999999,7527.149901999999,7442.149901999999,7485.299805,7485.299805,257000.0,7503.54992675,7610.399902499999
353,2016-03-09,7436.100098000001,7539.0,7424.299805,7531.799805,7531.799805,245100.0,7509.75,7610.399902499999
354,2016-03-10,7545.350098000001,7547.100098000001,7447.399901999999,7486.149901999999,7486.149901999999,224700.0,7509.75,7610.399902499999
355,2016-03-11,7484.850098000001,7543.950195,7460.600098000001,7510.200195,7510.200195,198700.0,7511.875,7610.399902499999
356,2016-03-14,7542.600098000001,7583.700195,7515.049805,7538.75,7538.75,166900.0,7531.2750245,7610.399902499999
357,2016-03-15,7535.850098000001,7545.200195,7452.799805,7460.600098000001,7460.600098000001,193700.0,7536.94995125,7610.399902499999
358,2016-03-16,7457.049805,7508.0,7405.149901999999,7498.75,7498.75,195400.0,7536.94995125,7610.399902499999
359,2016-03-17,7557.399901999999,7585.299805,7479.399901999999,7512.549805,7512.549805,239600.0,7513.662475499999,7610.399902499999
360,2016-03-18,7534.649901999999,7613.600098000001,7517.899901999999,7604.350098000001,7604.350098000001,237400.0,7446.787597500001,7578.524902499999
361,2016-03-21,7619.200195,7713.549805,7617.700195,7704.25,7704.25,196800.0,7330.325195,7469.625
362,2016-03-22,7695.549805,7728.200195,7643.799805,7714.899901999999,7714.899901999999,208900.0,7247.3125,7424.149902499999
363,2016-03-23,7717.450195,7726.850098000001,7670.600098000001,7716.5,7716.5,199600.0,7221.162475749999,7424.149902499999
364,2016-03-28,7741.0,7749.399901999999,7587.700195,7615.100098000001,7615.100098000001,242400.0,7213.912475749999,7424.149902499999
365,2016-03-29,7606.549805,7652.899901999999,7582.25,7597.0,7597.0,216800.0,7213.837402499999,7412.274902499999
366,2016-03-30,7651.100098000001,7741.950195,7643.450195,7735.200195,7735.200195,232600.0,7213.837402499999,7412.274902499999
367,2016-03-31,7727.649901999999,7777.600098000001,7702.0,7738.399901999999,7738.399901999999,380100.0,7166.5625,7412.274902499999
368,2016-04-01,7718.049805,7740.149901999999,7666.100098000001,7713.049805,7713.049805,183900.0,7152.57507325,7412.274902499999
369,2016-04-04,7733.149901999999,7764.450195,7704.399901999999,7758.799805,7758.799805,155500.0,7147.712524250001,7412.274902499999
370,2016-04-05,7736.299805,7736.299805,7588.649901999999,7603.200195,7603.200195,203800.0,7147.712524250001,7412.274902499999
371,2016-04-06,7636.049805,7638.649901999999,7591.75,7614.350098000001,7614.350098000001,165600.0,7170.62499975,7412.274902499999
372,2016-04-07,7630.399901999999,7630.75,7535.850098000001,7546.450195,7546.450195,234400.0,7170.62499975,7412.274902499999
373,2016-04-08,7542.350098000001,7569.350098000001,7526.700195,7555.200195,7555.200195,143400.0,7126.11242675,7390.674805
374,2016-04-11,7577.799805,7678.799805,7516.850098000001,7671.399901999999,7671.399901999999,179800.0,7126.11242675,7390.674805
375,2016-04-12,7669.25,7717.399901999999,7663.350098000001,7708.950195,7708.950195,163400.0,7158.09997575,7390.674805
376,2016-04-13,7777.149901999999,7864.799805,7772.200195,7850.450195,7850.450195,220400.0,7184.0,7390.674805
377,2016-04-18,7908.149901999999,7920.600098000001,7842.75,7914.700195,7914.700195,184600.0,7189.48742675,7390.674805
378,2016-04-20,7950.049805,7950.399901999999,7877.549805,7914.75,7914.75,205300.0,7194.79992675,7390.674805
379,2016-04-21,7953.649901999999,7978.450195,7884.100098000001,7912.049805,7912.049805,223700.0,7191.72485375,7390.674805
380,2016-04-22,7891.799805,7923.350098000001,7873.350098000001,7899.299805,7899.299805,183300.0,7186.449951500001,7390.674805
381,2016-04-25,7894.799805,7911.0,7827.0,7855.049805,7855.049805,146300.0,7186.449951500001,7390.674805
382,2016-04-26,7828.149901999999,7974.5,7822.549805,7962.649901999999,7962.649901999999,202400.0,7257.07507325,7390.674805
383,2016-04-27,7942.0,7991.0,7940.549805,7979.899901999999,7979.899901999999,206800.0,7325.33752425,7390.674805
384,2016-04-28,7967.399901999999,7992.0,7834.450195,7847.25,7847.25,292500.0,7349.58752425,7390.674805
385,2016-04-29,7844.25,7889.049805,7788.700195,7849.799805,7849.799805,243700.0,7350.387329249999,7381.674805
386,2016-05-02,7822.700195,7829.799805,7777.299805,7805.899901999999,7805.899901999999,146300.0,7364.53747575,7328.5
387,2016-05-03,7824.799805,7890.25,7735.149901999999,7747.0,7747.0,186500.0,7414.512329249999,7313.375
388,2016-05-04,7724.149901999999,7749.0,7697.25,7706.549805,7706.549805,199700.0,7421.83752425,7277.0
389,2016-05-05,7731.0,7777.549805,7706.850098000001,7735.5,7735.5,185100.0,7421.83752425,7277.0
390,2016-05-06,7717.649901999999,7738.899901999999,7678.350098000001,7733.450195,7733.450195,163600.0,7432.4373777499995,7287.5998535
391,2016-05-09,7755.25,7873.649901999999,7753.549805,7866.049805,7866.049805,160600.0,7432.4373777499995,7287.5998535
392,2016-05-10,7873.549805,7896.899901999999,7837.700195,7887.799805,7887.799805,162000.0,7432.4373777499995,7287.5998535
393,2016-05-11,7804.649901999999,7893.100098000001,7780.899901999999,7848.850098000001,7848.850098000001,214100.0,7465.09997575,7301.699951500001
394,2016-05-12,7871.450195,7916.049805,7849.649901999999,7900.399901999999,7900.399901999999,152700.0,7474.72497575,7301.699951500001
395,2016-05-13,7881.0,7881.0,7784.200195,7814.899901999999,7814.899901999999,179500.0,7490.81250025,7301.699951500001
396,2016-05-16,7831.200195,7873.899901999999,7772.149901999999,7860.75,7860.75,205200.0,7490.81250025,7301.699951500001
397,2016-05-17,7896.850098000001,7940.100098000001,7879.700195,7890.75,7890.75,183400.0,7490.81250025,7301.699951500001
398,2016-05-18,7846.75,7882.049805,7810.75,7870.149901999999,7870.149901999999,156400.0,7479.212524750001,7301.699951500001
399,2016-05-19,7875.5,7876.200195,7766.799805,7783.399901999999,7783.399901999999,170400.0,7529.2501222500005,7301.699951500001
400,2016-05-20,7792.200195,7812.399901999999,7735.75,7749.700195,7749.700195,157000.0,7595.050049,7301.699951500001
401,2016-05-23,7813.950195,7820.600098000001,7722.200195,7731.049805,7731.049805,172000.0,7619.300049,7301.699951500001
402,2016-05-24,7738.049805,7761.549805,7715.799805,7748.850098000001,7748.850098000001,147000.0,7662.8999025,7345.299805
403,2016-05-25,7811.799805,7941.200195,7809.299805,7934.899901999999,7934.899901999999,176200.0,7690.800049,7373.199951500001
404,2016-05-26,7974.450195,8083.0,7948.5,8069.649901999999,8069.649901999999,264300.0,7705.699951,7388.0998535
405,2016-05-27,8081.950195,8164.200195,8077.049805,8156.649901999999,8156.649901999999,260900.0,7719.7250975,7402.125
406,2016-05-30,8166.5,8200.0,8150.799805,8178.5,8178.5,247400.0,7719.7250975,7402.125
407,2016-05-31,8209.849609,8213.599609,8134.299805,8160.100098000001,8160.100098000001,471000.0,7719.7250975,7402.125
408,2016-06-01,8179.200195,8215.349609,8171.049805,8179.950195,8179.950195,194400.0,7719.7250975,7402.125
409,2016-06-02,8156.899901999999,8229.5,8154.75,8218.950195,8218.950195,181700.0,7762.625,7408.399902499999
410,2016-06-03,8246.200195,8262.0,8209.849609,8220.799805,8220.799805,379000.0,7808.900024250001,7408.899902499999
411,2016-06-06,8228.75,8234.700195,8186.049805,8201.049805,8201.049805,171600.0,7822.38757325,7408.899902499999
412,2016-06-07,8235.549805,8294.950195,8216.400391,8266.450195,8266.450195,241900.0,7819.537475749999,7408.899902499999
413,2016-06-08,8285.5,8288.900391,8252.049805,8273.049805,8273.049805,174300.0,7809.0,7408.899902499999
414,2016-06-09,8273.349609,8273.349609,8184.600098000001,8203.599609,8203.599609,174900.0,7799.525024500001,7408.899902499999
415,2016-06-10,8180.25,8265.599609,8162.850098000001,8170.049805,8170.049805,182200.0,7799.525024500001,7408.899902499999
416,2016-06-13,8102.25,8125.25,8063.899901999999,8110.600098000001,8110.600098000001,169700.0,7794.800049,7408.899902499999
417,2016-06-14,8134.399901999999,8134.950195,8069.5,8108.850098000001,8108.850098000001,145500.0,7794.800049,7408.899902499999
418,2016-06-15,8139.399901999999,8213.200195,8123.149901999999,8206.599609,8206.599609,169800.0,7794.800049,7408.899902499999
419,2016-06-16,8180.649901999999,8180.649901999999,8074.450195,8140.75,8140.75,189200.0,7771.025024500001,7408.899902499999
420,2016-06-17,8176.649901999999,8195.25,8135.799805,8170.200195,8170.200195,166600.0,7775.81250025,7408.899902499999
421,2016-06-20,8115.75,8244.150391,8107.350098000001,8238.5,8238.5,168600.0,7775.81250025,7408.899902499999
422,2016-06-21,8255.400391,8257.25,8202.150391,8219.900391,8219.900391,137000.0,7775.81250025,7408.899902499999
423,2016-06-22,8213.650391,8238.349609,8153.25,8203.700195,8203.700195,136100.0,7781.8250735,7408.899902499999
424,2016-06-23,8201.150391,8285.599609,8188.299805,8270.450195,8270.450195,154100.0,7781.8250735,7408.899902499999
425,2016-06-24,8029.100098000001,8100.700195,7927.049805,8088.600098000001,8088.600098000001,297600.0,7800.62500025,7513.550049
426,2016-06-27,8039.350098000001,8120.649901999999,8039.350098000001,8094.700195,8094.700195,162500.0,7832.800049,7650.074951
427,2016-06-28,8096.049805,8146.350098000001,8086.850098000001,8127.850098000001,8127.850098000001,170400.0,7833.162597750001,7698.574951
428,2016-06-29,8173.100098000001,8212.400391,8157.649901999999,8204.0,8204.0,147000.0,7831.56250025,7698.574951
429,2016-06-30,8260.25,8308.150391,8242.099609,8287.75,8287.75,279400.0,7831.837524500001,7698.574951
430,2016-07-01,8313.049805,8356.75,8308.650391,8328.349609,8328.349609,165500.0,7890.037475749999,7744.074951
431,2016-07-04,8376.75,8398.450195,8364.700195,8370.700195,8370.700195,154200.0,7930.63757325,7784.675048499999
432,2016-07-05,8379.299805,8381.450195,8319.950195,8335.950195,8335.950195,139000.0,7948.537475749999,7802.574951
433,2016-07-07,8342.0,8361.950195,8317.700195,8337.900391,8337.900391,155500.0,7955.33728025,7809.3747555
434,2016-07-08,8350.0,8353.299805,8287.549805,8323.200195,8323.200195,137900.0,7956.21228025,7810.2497555
435,2016-07-11,8413.349609,8475.25,8407.049805,8467.900391,8467.900391,149800.0,7963.287475749999,7817.324951
436,2016-07-12,8502.599609,8526.599609,8479.200195,8521.049805,8521.049805,183600.0,7979.537475749999,7870.699951
437,2016-07-13,8540.450195,8550.25,8493.549805,8519.5,8519.5,195500.0,8002.912475749999,7889.425049
438,2016-07-14,8515.75,8571.400391,8500.700195,8565.0,8565.0,153900.0,8054.1876219999995,7905.9001465
439,2016-07-15,8565.450195,8594.799805,8510.049805,8541.400391,8541.400391,221700.0,8086.32507325,7905.9001465
440,2016-07-18,8564.049805,8587.099609,8494.349609,8508.700195,8508.700195,164300.0,8100.63757325,7905.9001465
441,2016-07-19,8514.299805,8540.049805,8476.700195,8528.549805,8528.549805,167900.0,8100.63757325,7905.9001465
442,2016-07-20,8515.450195,8569.900391,8512.549805,8565.849609,8565.849609,160300.0,8092.40002425,7905.9001465
443,2016-07-21,8582.700195,8585.25,8503.450195,8510.099609,8510.099609,150000.0,8092.40002425,7905.9001465
444,2016-07-22,8519.650391,8548.950195,8489.799805,8541.200195,8541.200195,143200.0,8092.40002425,7905.9001465
445,2016-07-25,8519.950195,8641.150391,8517.200195,8635.650391,8635.650391,150000.0,8092.40002425,7905.9001465
446,2016-07-26,8633.75,8644.900391,8577.150391,8590.650391,8590.650391,154800.0,8092.40002425,7905.9001465
447,2016-07-27,8599.400391,8665.0,8572.049805,8615.799805,8615.799805,184100.0,8090.88757325,7905.9001465
448,2016-07-28,8636.950195,8674.700195,8625.25,8666.299805,8666.299805,233500.0,8086.99987775,7905.9001465
449,2016-07-29,8668.299805,8670.349609,8631.150391,8638.5,8638.5,157000.0,8085.06237775,7905.9001465
450,2016-08-01,8654.299805,8711.299805,8590.5,8636.549805,8636.549805,188400.0,8090.06237775,7905.9001465
451,2016-08-02,8647.450195,8687.200195,8611.400391,8622.900391,8622.900391,169400.0,8055.8498535,7905.9001465
452,2016-08-03,8635.200195,8635.450195,8529.599609,8544.849609,8544.849609,163000.0,8055.8498535,7979.1501465
453,2016-08-04,8599.950195,8601.400391,8518.150391,8551.099609,8551.099609,164700.0,8055.8498535,7986.6501465
454,2016-08-05,8600.200195,8689.400391,8590.150391,8683.150391,8683.150391,157900.0,8079.2248535,7986.6501465
455,2016-08-08,8712.849609,8723.5,8697.599609,8711.349609,8711.349609,172600.0,8117.600097999999,7993.2502445
456,2016-08-09,8727.799805,8728.349609,8638.200195,8678.25,8678.25,200100.0,8141.899902499999,8017.550049
457,2016-08-10,8686.700195,8690.099609,8564.599609,8575.299805,8575.299805,173600.0,8162.75,8038.4001465
458,2016-08-11,8572.799805,8601.150391,8540.049805,8592.150391,8592.150391,189200.0,8162.75,8038.4001465
460,2016-08-16,8670.25,8682.349609,8600.450195,8642.549805,8642.549805,224800.0,8162.75,8038.4001465
461,2016-08-17,8639.799805,8667.099609,8603.599609,8624.049805,8624.049805,174100.0,8190.82507325,8038.4001465
462,2016-08-18,8648.849609,8690.700195,8645.049805,8673.25,8673.25,164300.0,8241.09997575,8076.800049
463,2016-08-19,8694.299805,8696.599609,8647.099609,8666.900391,8666.900391,191900.0,8284.47473125,8102.474853500001
464,2016-08-22,8667.0,8684.849609,8614.0,8629.150391,8629.150391,152300.0,8317.4123535,8114.300049
465,2016-08-23,8628.349609,8642.150391,8580.0,8632.599609,8632.599609,187500.0,8339.350097999999,8124.8752445
466,2016-08-24,8648.5,8661.049805,8620.900391,8650.299805,8650.299805,149600.0,8351.049805,8136.574951500001
467,2016-08-25,8668.849609,8683.049805,8583.650391,8592.200195,8592.200195,213100.0,8351.049805,8136.574951500001
468,2016-08-26,8614.349609,8622.950195,8547.549805,8572.549805,8572.549805,147500.0,8351.049805,8136.574951500001
469,2016-08-29,8583.75,8622.0,8543.75,8607.450195,8607.450195,129700.0,8351.049805,8155.299805000001
470,2016-08-30,8646.75,8750.599609,8642.25,8744.349609,8744.349609,150200.0,8380.924805,8155.299805000001
471,2016-08-31,8754.049805,8819.200195,8754.049805,8786.200195,8786.200195,362200.0,8398.337402500001,8155.299805000001
472,2016-09-01,8793.599609,8813.25,8759.950195,8774.650391,8774.650391,238900.0,8421.5126955,8178.475097999999
473,2016-09-02,8796.349609,8824.099609,8768.200195,8809.650391,8809.650391,191500.0,8423.3876955,8180.350097999999
474,2016-09-06,8852.700195,8950.849609,8848.450195,8943.0,8943.0,195600.0,8433.4375,8190.399902499999
475,2016-09-07,8968.700195,8968.700195,8913.349609,8917.950195,8917.950195,290100.0,8438.287597499999,8195.25
476,2016-09-08,8915.5,8960.349609,8896.0,8952.5,8952.5,217200.0,8438.287597499999,8195.25
477,2016-09-09,8934.299805,8939.150391,8858.700195,8866.700195,8866.700195,175900.0,8459.862305,8213.549805
478,2016-09-12,8732.950195,8746.950195,8699.400391,8715.599609,8715.599609,184500.0,8487.93737825,8213.549805
479,2016-09-14,8710.650391,8739.849609,8688.900391,8726.599609,8726.599609,184300.0,8499.81237825,8213.549805
480,2016-09-15,8743.849609,8751.950195,8704.349609,8742.549805,8742.549805,145400.0,8524.36242675,8213.549805
481,2016-09-16,8780.849609,8847.650391,8750.5,8779.849609,8779.849609,265800.0,8545.7124025,8260.299805
482,2016-09-19,8788.450195,8824.299805,8774.200195,8808.400391,8808.400391,131700.0,8563.175049000001,8325.2749025
483,2016-09-20,8816.099609,8816.450195,8759.299805,8775.900391,8775.900391,136500.0,8565.5998535,8327.699707
484,2016-09-21,8790.299805,8826.849609,8757.299805,8777.150391,8777.150391,148800.0,8565.5998535,8327.699707
485,2016-09-22,8873.349609,8893.349609,8837.799805,8867.450195,8867.450195,172800.0,8565.5998535,8327.699707
486,2016-09-23,8880.75,8885.200195,8820.299805,8831.549805,8831.549805,185900.0,8565.5998535,8327.699707
487,2016-09-26,8807.900391,8809.549805,8715.099609,8723.049805,8723.049805,164000.0,8595.4748535,8327.699707
488,2016-09-27,8748.900391,8768.5,8690.5,8706.400391,8706.400391,151400.0,8612.887451,8327.699707
489,2016-09-28,8711.200195,8767.049805,8703.150391,8745.150391,8745.150391,165500.0,8618.3623045,8327.699707
490,2016-09-29,8792.700195,8800.650391,8558.25,8591.25,8591.25,372900.0,8618.3623045,8327.699707
491,2016-09-30,8581.5,8637.150391,8555.200195,8611.150391,8611.150391,181700.0,8618.3623045,8327.699707
492,2016-10-03,8666.150391,8745.200195,8635.0,8738.099609,8738.099609,137300.0,8610.4248045,8327.699707
